"market","YearQuarter","internal_industry","internal_class","CityType","Pandemic","Go_Stay","leasedSF","avg_occupancy_proportion"
"Chicago",2022 Q2,"Tech","A",1,"Post","Stay",25600,0.382857143
"Chicago",2022 Q2,"Finance","A",1,"Post","Go",24000,0.382857143
"Chicago",2022 Q2,"Tech","A",1,"Post","Stay",63888,0.382857143
"Chicago",2022 Q2,"Legal","A",1,"Post","Go",10706,0.382857143
"Chicago",2022 Q2,"Finance","A",1,"Post","Stay",17000,0.382857143
"Chicago",2022 Q2,"Legal","A",1,"Post","Stay",12413,0.382857143
"Chicago",2022 Q2,"Legal","O",1,"Post","Stay",13424,0.382857143
"Chicago",2022 Q2,"Finance","A",1,"Post","Go",95070,0.382857143
"Chicago",2022 Q2,"Finance","A",1,"Post","Go",28261,0.382857143
"Chicago",2022 Q2,"Tech","A",1,"Post","Stay",26398,0.382857143
"Chicago",2022 Q2,"Legal","A",1,"Post","Stay",25000,0.382857143
"Chicago",2022 Q3,"Legal","A",1,"Post","Go",18073,0.412105263
"Chicago",2022 Q3,"Tech","O",1,"Post","Go",14105,0.412105263
"Chicago",2022 Q3,"Finance","A",1,"Post","Stay",15328,0.412105263
"Chicago",2022 Q3,"Finance","A",1,"Post","Stay",1e+05,0.412105263
"Chicago",2022 Q3,"Tech","O",1,"Post","Go",12837,0.412105263
"Chicago",2022 Q3,"Tech","A",1,"Post","Stay",11634,0.412105263
"Chicago",2022 Q3,"Finance","A",1,"Post","Go",46981,0.412105263
"Chicago",2022 Q3,"Finance","A",1,"Post","Stay",230000,0.412105263
"Chicago",2022 Q3,"Legal","O",1,"Post","Go",15000,0.412105263
"Chicago",2022 Q3,"Finance","O",1,"Post","Stay",13505,0.412105263
"Chicago",2022 Q3,"Tech","O",1,"Post","Go",16879,0.412105263
"Chicago",2022 Q3,"Finance","A",1,"Post","Go",22498,0.412105263
"Chicago",2022 Q3,"Finance","A",1,"Post","Go",24018,0.412105263
"Chicago",2022 Q3,"Legal","A",1,"Post","Go",15868,0.412105263
"Chicago",2022 Q3,"Legal","O",1,"Post","Go",15417,0.412105263
"Chicago",2022 Q4,"Finance","A",1,"Post","Stay",26196,0.4275
"Chicago",2022 Q4,"Finance","O",1,"Post","Stay",10605,0.4275
"Chicago",2022 Q4,"Tech","A",1,"Post","Go",41875,0.4275
"Chicago",2022 Q4,"Finance","A",1,"Post","Stay",28609,0.4275
"Chicago",2022 Q4,"Finance","A",1,"Post","Go",13771,0.4275
"Chicago",2022 Q4,"Legal","A",1,"Post","Go",29127,0.4275
"Chicago",2022 Q4,"Legal","A",1,"Post","Stay",26300,0.4275
"Chicago",2022 Q4,"Tech","A",1,"Post","Stay",20667,0.4275
"Chicago",2022 Q4,"Tech","A",1,"Post","Go",21339,0.4275
"Chicago",2022 Q4,"Finance","A",1,"Post","Go",37000,0.4275
"Chicago",2022 Q4,"Legal","A",1,"Post","Stay",10121,0.4275
"Chicago",2022 Q4,"Finance","A",1,"Post","Stay",46000,0.4275
"Chicago",2022 Q4,"Legal","O",1,"Post","Stay",15000,0.4275
"Chicago",2023 Q1,"Legal","A",1,"Post","Stay",47112,0.482307692
"Chicago",2023 Q1,"Tech","A",1,"Post","Stay",12502,0.482307692
"Chicago",2023 Q1,"Tech","A",1,"Post","Go",23238,0.482307692
"Chicago",2023 Q1,"Finance","O",1,"Post","Stay",135000,0.482307692
"Chicago",2023 Q1,"Tech","O",1,"Post","Stay",32930,0.482307692
"Chicago",2023 Q1,"Finance","A",1,"Post","Go",40000,0.482307692
"Chicago",2023 Q1,"Tech","O",1,"Post","Go",37228,0.482307692
"Chicago",2023 Q1,"Legal","A",1,"Post","Stay",14946,0.482307692
"Chicago",2023 Q1,"Legal","A",1,"Post","Go",29413,0.482307692
"Chicago",2023 Q1,"Legal","A",1,"Post","Stay",204000,0.482307692
"Chicago",2023 Q1,"Finance","A",1,"Post","Stay",85265,0.482307692
"Chicago",2023 Q1,"Legal","A",1,"Post","Go",14000,0.482307692
"Chicago",2023 Q1,"Tech","O",1,"Post","Go",10736,0.482307692
"Chicago",2023 Q2,"Finance","O",1,"Post","Stay",47761,0.512307692
"Chicago",2023 Q2,"Tech","O",1,"Post","Go",39251,0.512307692
"Chicago",2023 Q2,"Finance","A",1,"Post","Stay",27000,0.512307692
"Chicago",2023 Q2,"Finance","A",1,"Post","Stay",3e+05,0.512307692
"Chicago",2023 Q2,"Legal","A",1,"Post","Stay",10249,0.512307692
"Chicago",2023 Q2,"Finance","O",1,"Post","Stay",78000,0.512307692
"Chicago",2023 Q2,"Finance","A",1,"Post","Go",87586,0.512307692
"Chicago",2023 Q2,"Legal","O",1,"Post","Stay",27068,0.512307692
"Chicago",2023 Q2,"Finance","A",1,"Post","Stay",15000,0.512307692
"Chicago",2023 Q2,"Legal","A",1,"Post","Go",23909,0.512307692
"Chicago",2023 Q2,"Tech","A",1,"Post","Stay",32335,0.512307692
"Chicago",2023 Q2,"Finance","O",1,"Post","Stay",10605,0.512307692
"Chicago",2023 Q3,"Legal","O",1,"Post","Go",10080,0.508461538
"Chicago",2023 Q3,"Tech","O",1,"Post","Go",96594,0.508461538
"Chicago",2023 Q3,"Legal","A",1,"Post","Stay",25771,0.508461538
"Chicago",2023 Q3,"Finance","A",1,"Post","Stay",66726,0.508461538
"Chicago",2023 Q3,"Legal","A",1,"Post","Stay",34109,0.508461538
"Chicago",2023 Q3,"Finance","A",1,"Post","Go",15000,0.508461538
"Chicago",2023 Q3,"Finance","O",1,"Post","Go",89492,0.508461538
"Chicago",2023 Q3,"Legal","A",1,"Post","Go",90000,0.508461538
"Chicago",2023 Q3,"Finance","A",1,"Post","Stay",39862,0.508461538
"Chicago",2023 Q3,"Finance","A",1,"Post","Go",28000,0.508461538
"Chicago",2023 Q3,"Finance","O",1,"Post","Go",20900,0.508461538
"Chicago",2023 Q3,"Tech","O",1,"Post","Go",15559,0.508461538
"Chicago",2023 Q3,"Tech","A",1,"Post","Go",28200,0.508461538
"Chicago",2023 Q3,"Finance","A",1,"Post","Stay",22287,0.508461538
"Chicago",2023 Q3,"Legal","A",1,"Post","Go",148000,0.508461538
"Chicago",2023 Q3,"Finance","O",1,"Post","Go",29993,0.508461538
"Chicago",2023 Q3,"Finance","O",1,"Post","Stay",55000,0.508461538
"Chicago",2023 Q3,"Tech","A",1,"Post","Stay",23361,0.508461538
"Chicago",2023 Q4,"Legal","A",1,"Post","Stay",25723,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Go",112000,0.501538462
"Chicago",2023 Q4,"Legal","O",1,"Post","Stay",23588,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Stay",40469,0.501538462
"Chicago",2023 Q4,"Legal","O",1,"Post","Stay",17000,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Stay",165000,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Stay",28341,0.501538462
"Chicago",2023 Q4,"Legal","A",1,"Post","Go",29839,0.501538462
"Chicago",2023 Q4,"Legal","A",1,"Post","Stay",45546,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Go",103780,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Stay",36195,0.501538462
"Chicago",2023 Q4,"Legal","A",1,"Post","Go",20821,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Stay",28557,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Go",13522,0.501538462
"Chicago",2023 Q4,"Legal","A",1,"Post","Stay",15664,0.501538462
"Chicago",2023 Q4,"Tech","O",1,"Post","Stay",15291,0.501538462
"Chicago",2023 Q4,"Finance","A",1,"Post","Go",19643,0.501538462
"Chicago",2023 Q4,"Tech","A",1,"Post","Go",25000,0.501538462
"Chicago",2023 Q4,"Legal","A",1,"Post","Go",90000,0.501538462
"Chicago",2023 Q4,"Finance","O",1,"Post","Stay",15709,0.501538462
"Chicago",2024 Q1,"Legal","O",1,"Post","Stay",13000,0.52
"Chicago",2024 Q1,"Legal","O",1,"Post","Stay",11499,0.52
"Chicago",2024 Q1,"Tech","O",1,"Post","Stay",33000,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Go",40000,0.52
"Chicago",2024 Q1,"Legal","O",1,"Post","Go",15204,0.52
"Chicago",2024 Q1,"Legal","A",1,"Post","Stay",20415,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Go",25000,0.52
"Chicago",2024 Q1,"Finance","O",1,"Post","Stay",47752,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Stay",110000,0.52
"Chicago",2024 Q1,"Legal","A",1,"Post","Stay",71813,0.52
"Chicago",2024 Q1,"Tech","O",1,"Post","Stay",15000,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Go",36838,0.52
"Chicago",2024 Q1,"Legal","A",1,"Post","Go",63936,0.52
"Chicago",2024 Q1,"Finance","O",1,"Post","Go",15082,0.52
"Chicago",2024 Q1,"Legal","A",1,"Post","Go",38481,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Stay",35000,0.52
"Chicago",2024 Q1,"Tech","A",1,"Post","Go",24000,0.52
"Chicago",2024 Q1,"Tech","A",1,"Post","Stay",51148,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Stay",27685,0.52
"Chicago",2024 Q1,"Tech","A",1,"Post","Go",17377,0.52
"Chicago",2024 Q1,"Tech","O",1,"Post","Go",21331,0.52
"Chicago",2024 Q1,"Legal","A",1,"Post","Go",48966,0.52
"Chicago",2024 Q1,"Finance","A",1,"Post","Stay",95000,0.52
"Chicago",2024 Q2,"Finance","O",1,"Post","Stay",24822,0.546923077
"Chicago",2024 Q2,"Legal","O",1,"Post","Stay",11499,0.546923077
"Chicago",2024 Q2,"Tech","A",1,"Post","Stay",22884,0.546923077
"Chicago",2024 Q2,"Tech","O",1,"Post","Go",76932,0.546923077
"Chicago",2024 Q2,"Tech","A",1,"Post","Stay",68000,0.546923077
"Chicago",2024 Q2,"Finance","O",1,"Post","Stay",72738,0.546923077
"Chicago",2024 Q2,"Tech","O",1,"Post","Go",17342,0.546923077
"Chicago",2024 Q2,"Legal","O",1,"Post","Stay",13987,0.546923077
"Chicago",2024 Q2,"Tech","O",1,"Post","Stay",16357,0.546923077
"Chicago",2024 Q2,"Finance","A",1,"Post","Go",27580,0.546923077
"Chicago",2024 Q2,"Legal","A",1,"Post","Stay",15000,0.546923077
"Chicago",2024 Q2,"Finance","A",1,"Post","Go",28000,0.546923077
"Chicago",2024 Q2,"Finance","A",1,"Post","Go",30000,0.546923077
"Chicago",2024 Q2,"Tech","O",1,"Post","Stay",13854,0.546923077
"Chicago",2024 Q2,"Legal","A",1,"Post","Go",27272,0.546923077
"Chicago",2024 Q2,"Tech","O",1,"Post","Go",90000,0.546923077
"Chicago",2024 Q2,"Finance","A",1,"Post","Stay",17167,0.546923077
"Chicago",2024 Q2,"Finance","A",1,"Post","Go",20000,0.546923077
"Chicago",2024 Q2,"Finance","A",1,"Post","Stay",35000,0.546923077
"Chicago",2024 Q2,"Finance","O",1,"Post","Stay",11050,0.546923077
"Chicago",2024 Q3,"Tech","O",1,"Post","Stay",10091,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Stay",95495,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Stay",26367,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Stay",43000,0.519230769
"Chicago",2024 Q3,"Finance","A",1,"Post","Stay",151177,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Go",57000,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Go",27000,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Stay",24239,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Go",55000,0.519230769
"Chicago",2024 Q3,"Finance","A",1,"Post","Stay",20000,0.519230769
"Chicago",2024 Q3,"Finance","A",1,"Post","Go",32500,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Stay",50000,0.519230769
"Chicago",2024 Q3,"Finance","O",1,"Post","Go",27507,0.519230769
"Chicago",2024 Q3,"Tech","O",1,"Post","Go",26193,0.519230769
"Chicago",2024 Q3,"Legal","A",1,"Post","Go",69743,0.519230769
"Chicago",2024 Q3,"Finance","A",1,"Post","Go",30000,0.519230769
"Chicago",2024 Q3,"Finance","A",1,"Post","Go",75225,0.519230769
"Dallas/Ft Worth",2018 Q1,"Finance","O",0,"Pre","Go",59500,1
"Dallas/Ft Worth",2018 Q1,"Tech","O",0,"Pre","Go",41225,1
"Dallas/Ft Worth",2018 Q1,"Legal","A",0,"Pre","Go",34875,1
"Dallas/Ft Worth",2018 Q2,"Finance","A",0,"Pre","Stay",14453,1
"Dallas/Ft Worth",2018 Q2,"Finance","A",0,"Pre","Stay",22270,1
"Dallas/Ft Worth",2018 Q2,"Finance","A",0,"Pre","Stay",40291,1
"Dallas/Ft Worth",2018 Q2,"Tech","A",0,"Pre","Go",37284,1
"Dallas/Ft Worth",2018 Q2,"Legal","O",0,"Pre","Stay",11213,1
"Dallas/Ft Worth",2018 Q2,"Finance","A",0,"Pre","Stay",52000,1
"Dallas/Ft Worth",2018 Q3,"Tech","A",0,"Pre","Go",1e+05,1
"Dallas/Ft Worth",2018 Q3,"Tech","A",0,"Pre","Go",250000,1
"Dallas/Ft Worth",2018 Q3,"Legal","A",0,"Pre","Go",27276,1
"Dallas/Ft Worth",2018 Q3,"Finance","A",0,"Pre","Go",22276,1
"Dallas/Ft Worth",2018 Q3,"Tech","A",0,"Pre","Go",81698,1
"Dallas/Ft Worth",2018 Q3,"Tech","A",0,"Pre","Stay",14679,1
"Dallas/Ft Worth",2018 Q3,"Finance","A",0,"Pre","Stay",16000,1
"Dallas/Ft Worth",2018 Q3,"Finance","A",0,"Pre","Go",46146,1
"Dallas/Ft Worth",2018 Q3,"Tech","O",0,"Pre","Stay",19754,1
"Dallas/Ft Worth",2018 Q4,"Tech","A",0,"Pre","Stay",20792,1
"Dallas/Ft Worth",2018 Q4,"Tech","A",0,"Pre","Go",24309,1
"Dallas/Ft Worth",2018 Q4,"Tech","A",0,"Pre","Go",56703,1
"Dallas/Ft Worth",2018 Q4,"Tech","A",0,"Pre","Stay",115582,1
"Dallas/Ft Worth",2018 Q4,"Finance","A",0,"Pre","Go",52030,1
"Dallas/Ft Worth",2018 Q4,"Finance","A",0,"Pre","Go",25118,1
"Dallas/Ft Worth",2018 Q4,"Finance","A",0,"Pre","Go",30794,1
"Dallas/Ft Worth",2018 Q4,"Finance","O",0,"Pre","Stay",16533,1
"Dallas/Ft Worth",2018 Q4,"Legal","A",0,"Pre","Stay",39000,1
"Dallas/Ft Worth",2019 Q1,"Tech","A",0,"Pre","Go",20258,1
"Dallas/Ft Worth",2019 Q1,"Tech","A",0,"Pre","Go",100267,1
"Dallas/Ft Worth",2019 Q1,"Finance","O",0,"Pre","Stay",41906,1
"Dallas/Ft Worth",2019 Q1,"Tech","A",0,"Pre","Go",55000,1
"Dallas/Ft Worth",2019 Q1,"Tech","A",0,"Pre","Go",25264,1
"Dallas/Ft Worth",2019 Q1,"Tech","A",0,"Pre","Stay",72187,1
"Dallas/Ft Worth",2019 Q1,"Tech","O",0,"Pre","Stay",26042,1
"Dallas/Ft Worth",2019 Q1,"Finance","A",0,"Pre","Stay",54266,1
"Dallas/Ft Worth",2019 Q1,"Legal","A",0,"Pre","Stay",56340,1
"Dallas/Ft Worth",2019 Q2,"Tech","A",0,"Pre","Go",25153,1
"Dallas/Ft Worth",2019 Q2,"Legal","A",0,"Pre","Go",45000,1
"Dallas/Ft Worth",2019 Q2,"Finance","O",0,"Pre","Go",13000,1
"Dallas/Ft Worth",2019 Q2,"Finance","A",0,"Pre","Stay",88520,1
"Dallas/Ft Worth",2019 Q2,"Tech","O",0,"Pre","Go",431579,1
"Dallas/Ft Worth",2019 Q2,"Finance","O",0,"Pre","Stay",63247,1
"Dallas/Ft Worth",2019 Q2,"Finance","A",0,"Pre","Stay",25000,1
"Dallas/Ft Worth",2019 Q2,"Finance","A",0,"Pre","Go",150000,1
"Dallas/Ft Worth",2019 Q2,"Finance","A",0,"Pre","Go",372931,1
"Dallas/Ft Worth",2019 Q3,"Legal","A",0,"Pre","Stay",23438,1
"Dallas/Ft Worth",2019 Q3,"Tech","A",0,"Pre","Go",108000,1
"Dallas/Ft Worth",2019 Q3,"Legal","A",0,"Pre","Go",25191,1
"Dallas/Ft Worth",2019 Q3,"Tech","O",0,"Pre","Stay",52551,1
"Dallas/Ft Worth",2019 Q3,"Finance","A",0,"Pre","Go",1e+05,1
"Dallas/Ft Worth",2019 Q3,"Legal","A",0,"Pre","Go",49000,1
"Dallas/Ft Worth",2019 Q3,"Tech","A",0,"Pre","Stay",54920,1
"Dallas/Ft Worth",2019 Q4,"Tech","O",0,"Pre","Go",18043,1
"Dallas/Ft Worth",2019 Q4,"Finance","O",0,"Pre","Stay",38400,1
"Dallas/Ft Worth",2019 Q4,"Finance","A",0,"Pre","Go",18404,1
"Dallas/Ft Worth",2019 Q4,"Legal","O",0,"Pre","Stay",11347,1
"Dallas/Ft Worth",2019 Q4,"Tech","O",0,"Pre","Stay",52000,1
"Dallas/Ft Worth",2019 Q4,"Tech","A",0,"Pre","Stay",48009,1
"Dallas/Ft Worth",2019 Q4,"Legal","A",0,"Pre","Stay",30169,1
"Dallas/Ft Worth",2019 Q4,"Finance","A",0,"Pre","Stay",17440,1
"Dallas/Ft Worth",2019 Q4,"Finance","O",0,"Pre","Go",31782,1
"Dallas/Ft Worth",2020 Q1,"Tech","A",0,"Pre","Stay",26329,0.838571429
"Dallas/Ft Worth",2020 Q1,"Finance","A",0,"Pre","Go",36995,0.838571429
"Dallas/Ft Worth",2020 Q1,"Legal","A",0,"Pre","Stay",51804,0.838571429
"Dallas/Ft Worth",2020 Q1,"Finance","O",0,"Pre","Stay",10247,0.838571429
"Dallas/Ft Worth",2020 Q1,"Finance","A",0,"Pre","Go",25736,0.838571429
"Dallas/Ft Worth",2020 Q1,"Legal","A",0,"Pre","Stay",59788,0.838571429
"Dallas/Ft Worth",2020 Q1,"Tech","A",0,"Pre","Go",50206,0.838571429
"Dallas/Ft Worth",2020 Q1,"Finance","A",0,"Pre","Go",124366,0.838571429
"Dallas/Ft Worth",2020 Q1,"Tech","A",0,"Pre","Go",21680,0.838571429
"Dallas/Ft Worth",2020 Q3,"Legal","A",0,"Post","Stay",15999,0.347857143
"Dallas/Ft Worth",2020 Q3,"Finance","A",0,"Post","Stay",27733,0.347857143
"Dallas/Ft Worth",2020 Q3,"Finance","A",0,"Post","Stay",26418,0.347857143
"Dallas/Ft Worth",2020 Q3,"Finance","A",0,"Post","Go",26418,0.347857143
"Dallas/Ft Worth",2020 Q3,"Legal","A",0,"Post","Go",26597,0.347857143
"Dallas/Ft Worth",2020 Q3,"Legal","A",0,"Post","Stay",37179,0.347857143
"Dallas/Ft Worth",2020 Q3,"Finance","A",0,"Post","Go",130756,0.347857143
"Dallas/Ft Worth",2020 Q3,"Tech","A",0,"Post","Go",24126,0.347857143
"Dallas/Ft Worth",2020 Q4,"Legal","A",0,"Post","Stay",69130,0.373846154
"Dallas/Ft Worth",2020 Q4,"Legal","A",0,"Post","Go",29141,0.373846154
"Dallas/Ft Worth",2020 Q4,"Legal","A",0,"Post","Go",12099,0.373846154
"Dallas/Ft Worth",2020 Q4,"Finance","A",0,"Post","Go",159320,0.373846154
"Dallas/Ft Worth",2020 Q4,"Finance","O",0,"Post","Stay",25041,0.373846154
"Dallas/Ft Worth",2020 Q4,"Finance","A",0,"Post","Go",26235,0.373846154
"Dallas/Ft Worth",2020 Q4,"Tech","A",0,"Post","Go",29070,0.373846154
"Dallas/Ft Worth",2020 Q4,"Legal","A",0,"Post","Go",11078,0.373846154
"Dallas/Ft Worth",2021 Q1,"Finance","A",0,"Post","Go",54299,0.334615385
"Dallas/Ft Worth",2021 Q1,"Tech","A",0,"Post","Go",41958,0.334615385
"Dallas/Ft Worth",2021 Q1,"Finance","A",0,"Post","Stay",160000,0.334615385
"Dallas/Ft Worth",2021 Q1,"Legal","A",0,"Post","Go",15427,0.334615385
"Dallas/Ft Worth",2021 Q2,"Finance","O",0,"Post","Stay",99788,0.440769231
"Dallas/Ft Worth",2021 Q2,"Tech","A",0,"Post","Go",10352,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","O",0,"Post","Go",14799,0.440769231
"Dallas/Ft Worth",2021 Q2,"Tech","A",0,"Post","Stay",49462,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","O",0,"Post","Go",23861,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","O",0,"Post","Go",29074,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","A",0,"Post","Go",13995,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","A",0,"Post","Go",47850,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","A",0,"Post","Go",163005,0.440769231
"Dallas/Ft Worth",2021 Q2,"Finance","A",0,"Post","Go",67928,0.440769231
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",11744,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",23311,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",16125,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",23198,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",11635,0.463076923
"Dallas/Ft Worth",2021 Q3,"Tech","A",0,"Post","Go",64582,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",77991,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","O",0,"Post","Go",81045,0.463076923
"Dallas/Ft Worth",2021 Q3,"Legal","A",0,"Post","Go",25120,0.463076923
"Dallas/Ft Worth",2021 Q3,"Finance","A",0,"Post","Go",42032,0.463076923
"Dallas/Ft Worth",2021 Q3,"Tech","A",0,"Post","Stay",82093,0.463076923
"Dallas/Ft Worth",2021 Q4,"Tech","A",0,"Post","Go",27149,0.456923077
"Dallas/Ft Worth",2021 Q4,"Finance","A",0,"Post","Go",26496,0.456923077
"Dallas/Ft Worth",2021 Q4,"Finance","A",0,"Post","Go",27294,0.456923077
"Dallas/Ft Worth",2021 Q4,"Tech","A",0,"Post","Go",27237,0.456923077
"Dallas/Ft Worth",2021 Q4,"Finance","A",0,"Post","Stay",30650,0.456923077
"Dallas/Ft Worth",2021 Q4,"Tech","A",0,"Post","Go",35169,0.456923077
"Dallas/Ft Worth",2021 Q4,"Tech","O",0,"Post","Go",28838,0.456923077
"Dallas/Ft Worth",2021 Q4,"Tech","A",0,"Post","Go",75251,0.456923077
"Dallas/Ft Worth",2021 Q4,"Finance","A",0,"Post","Stay",20800,0.456923077
"Dallas/Ft Worth",2021 Q4,"Legal","A",0,"Post","Go",47846,0.456923077
"Dallas/Ft Worth",2022 Q1,"Tech","A",0,"Post","Go",42965,0.43
"Dallas/Ft Worth",2022 Q1,"Finance","A",0,"Post","Go",10373,0.43
"Dallas/Ft Worth",2022 Q1,"Finance","O",0,"Post","Stay",39846,0.43
"Dallas/Ft Worth",2022 Q2,"Finance","A",0,"Post","Stay",21176,0.504285714
"Dallas/Ft Worth",2022 Q2,"Finance","A",0,"Post","Go",22534,0.504285714
"Dallas/Ft Worth",2022 Q2,"Tech","A",0,"Post","Stay",25196,0.504285714
"Dallas/Ft Worth",2022 Q2,"Finance","A",0,"Post","Stay",20681,0.504285714
"Dallas/Ft Worth",2022 Q2,"Finance","O",0,"Post","Stay",73984,0.504285714
"Dallas/Ft Worth",2022 Q2,"Legal","A",0,"Post","Go",75069,0.504285714
"Dallas/Ft Worth",2022 Q2,"Finance","A",0,"Post","Stay",69596,0.504285714
"Dallas/Ft Worth",2022 Q2,"Finance","A",0,"Post","Go",52000,0.504285714
"Dallas/Ft Worth",2022 Q3,"Finance","A",0,"Post","Go",25784,0.511052632
"Dallas/Ft Worth",2022 Q3,"Tech","A",0,"Post","Stay",29812,0.511052632
"Dallas/Ft Worth",2022 Q3,"Finance","A",0,"Post","Go",32988,0.511052632
"Dallas/Ft Worth",2022 Q3,"Legal","A",0,"Post","Go",23027,0.511052632
"Dallas/Ft Worth",2022 Q3,"Tech","O",0,"Post","Go",14003,0.511052632
"Dallas/Ft Worth",2022 Q3,"Legal","A",0,"Post","Go",17455,0.511052632
"Dallas/Ft Worth",2022 Q3,"Finance","A",0,"Post","Stay",40647,0.511052632
"Dallas/Ft Worth",2022 Q4,"Finance","O",0,"Post","Go",39040,0.501666667
"Dallas/Ft Worth",2022 Q4,"Finance","A",0,"Post","Go",138451,0.501666667
"Dallas/Ft Worth",2022 Q4,"Finance","A",0,"Post","Go",81810,0.501666667
"Dallas/Ft Worth",2022 Q4,"Finance","A",0,"Post","Stay",91887,0.501666667
"Dallas/Ft Worth",2023 Q1,"Legal","A",0,"Post","Go",26016,0.49
"Dallas/Ft Worth",2023 Q1,"Tech","A",0,"Post","Go",15000,0.49
"Dallas/Ft Worth",2023 Q1,"Legal","A",0,"Post","Go",11170,0.49
"Dallas/Ft Worth",2023 Q1,"Finance","A",0,"Post","Go",55443,0.49
"Dallas/Ft Worth",2023 Q1,"Tech","A",0,"Post","Go",33000,0.49
"Dallas/Ft Worth",2023 Q1,"Legal","A",0,"Post","Go",25055,0.49
"Dallas/Ft Worth",2023 Q2,"Legal","A",0,"Post","Go",28366,0.526923077
"Dallas/Ft Worth",2023 Q2,"Legal","A",0,"Post","Stay",52000,0.526923077
"Dallas/Ft Worth",2023 Q2,"Finance","A",0,"Post","Go",23924,0.526923077
"Dallas/Ft Worth",2023 Q2,"Legal","A",0,"Post","Stay",68731,0.526923077
"Dallas/Ft Worth",2023 Q2,"Legal","A",0,"Post","Go",19603,0.526923077
"Dallas/Ft Worth",2023 Q2,"Tech","O",0,"Post","Go",31000,0.526923077
"Dallas/Ft Worth",2023 Q2,"Finance","A",0,"Post","Go",30650,0.526923077
"Dallas/Ft Worth",2023 Q3,"Tech","A",0,"Post","Stay",56400,0.526153846
"Dallas/Ft Worth",2023 Q3,"Legal","A",0,"Post","Go",15000,0.526153846
"Dallas/Ft Worth",2023 Q3,"Tech","A",0,"Post","Go",26600,0.526153846
"Dallas/Ft Worth",2023 Q4,"Legal","A",0,"Post","Stay",19622,0.506923077
"Dallas/Ft Worth",2023 Q4,"Finance","A",0,"Post","Stay",29376,0.506923077
"Dallas/Ft Worth",2023 Q4,"Finance","A",0,"Post","Stay",26772,0.506923077
"Dallas/Ft Worth",2023 Q4,"Tech","A",0,"Post","Go",30342,0.506923077
"Dallas/Ft Worth",2023 Q4,"Tech","A",0,"Post","Go",26537,0.506923077
"Dallas/Ft Worth",2023 Q4,"Finance","O",0,"Post","Go",47951,0.506923077
"Dallas/Ft Worth",2023 Q4,"Finance","O",0,"Post","Stay",22471,0.506923077
"Dallas/Ft Worth",2023 Q4,"Legal","A",0,"Post","Go",27675,0.506923077
"Dallas/Ft Worth",2023 Q4,"Tech","A",0,"Post","Stay",83939,0.506923077
"Dallas/Ft Worth",2024 Q1,"Legal","A",0,"Post","Go",22092,0.559230769
"Dallas/Ft Worth",2024 Q1,"Legal","A",0,"Post","Go",22908,0.559230769
"Dallas/Ft Worth",2024 Q1,"Finance","A",0,"Post","Go",17933,0.559230769
"Dallas/Ft Worth",2024 Q1,"Finance","A",0,"Post","Go",21642,0.559230769
"Dallas/Ft Worth",2024 Q1,"Legal","A",0,"Post","Go",48000,0.559230769
"Dallas/Ft Worth",2024 Q1,"Legal","A",0,"Post","Stay",118484,0.559230769
"Dallas/Ft Worth",2024 Q1,"Finance","A",0,"Post","Stay",24883,0.559230769
